Tag,Player,Elo,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,LeadPokemon,TurnCount,Result,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 3 Move 1,Pokemon 3 Move 2,Pokemon 3 Move 3,Pokemon 3 Move 4,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Avg_HP,Avg_Attack,Avg_Special Attack,Avg_Defense,Avg_Special Defense,Avg_Speed,Lead_HP,Lead_Attack,Lead_Special Attack,Lead_Defense,Lead_Special Defense,Lead_Speed,Has_Normal,Has_Fighting,Has_Flying,Has_Poison,Has_Ground,Has_Rock,Has_Bug,Has_Ghost,Has_Steel,Has_Fire,Has_Water,Has_Grass,Has_Electric,Has_Psychic,Has_Ice,Has_Dragon,Has_Dark
1022581114,NMemories,1338,Politoed,Tentacruel,Ferrothorn,Keldeo-Resolute,Thundurus-Therian,Latios,Thundurus-Therian,26,lose,,,,,Scald,Toxic,Protect,,Spikes,,,,Surf,,,,Substitute,Thunder,,,Draco Meteor,,,,82.33333333333333,84.33333333333333,85.16666666666667,104.66666666666667,102.66666666666666,84.83333333333333,79.0,105.0,70.0,145.0,80.0,101.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
102356768,Nalorium,1377,Aerodactyl,Whimsicott,Mew,Thundurus-Therian,Latios,Empoleon,Aerodactyl,14,win,Stealth Rock,,,,,,,,Calm Mind,Baton Pass,Barrier,,,,,,Light Screen,Memento,Reflect,,Agility,Surf,,,80.5,92.16666666666666,81.33333333333334,103.83333333333334,90.16666666666667,102.83333333333333,80.0,105.0,65.0,60.0,75.0,130.0,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False
102464874,ashiemore,1266,Politoed,Azumarill,Starmie,Scizor,Landorus-Therian,Rotom-Wash,Landorus-Therian,50,win,Ice Beam,,,,Waterfall,Ice Punch,,,Hydro Pump,Ice Beam,Rapid Spin,,U-turn,Superpower,Bullet Punch,,Earthquake,U-turn,Stone Edge,Superpower,Hydro Pump,Volt Switch,Thunder,Will-O-Wisp,76.5,90.0,89.5,84.16666666666666,88.66666666666666,79.5,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
1024885130,sqdsqf,1517,Politoed,Thundurus-Therian,Landorus-Therian,Ferrothorn,Tentacruel,Tornadus,Politoed,22,win,Hydro Pump,,,,,,,,Stealth Rock,Hidden Power,,,Thunder Wave,Leech Seed,,,Scald,Protect,,,Hurricane,,,,81.83333333333334,100.66666666666669,83.5,99.83333333333333,96.0,82.16666666666667,90.0,75.0,75.0,90.0,100.0,70.0,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False
1026972045,199O,1435,Landorus-Therian,Jirachi,Latios,Rotom-Wash,Tyranitar,Ferrothorn,Landorus-Therian,39,lose,Earthquake,U-turn,,,Iron Head,Hidden Power,Thunder,,Draco Meteor,,,,Pain Split,Will-O-Wisp,,,,,,,Spikes,Leech Seed,,,82.16666666666667,104.66666666666667,102.99999999999999,98.16666666666667,102.16666666666666,78.0,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False
1026984587,The Mystico,1329,Tyranitar,Seismitoad,Skarmory,Donphan,Latios,Amoonguss,Amoonguss,119,win,Crunch,Pursuit,,,Refresh,Earthquake,Scald,Toxic,Spikes,Roost,Whirlwind,,Stealth Rock,Rapid Spin,Ice Shard,Earthquake,Recover,Draco Meteor,Psychic,Surf,Spore,Giga Drain,,,92.33333333333334,99.00000000000001,99.16666666666666,82.5,82.5,65.83333333333333,114.0,85.0,70.0,85.0,80.0,30.0,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False
102729469,DBriggs,1486,Latias,Forretress,Heatran,Roserade,Vaporeon,Spiritomb,Roserade,90,lose,Calm Mind,Dragon Pulse,Recover,Refresh,Volt Switch,Rapid Spin,,,Stealth Rock,Protect,Lava Plume,Roar,Spikes,Rest,Giga Drain,,Wish,Protect,,,Sucker Punch,Trick,,,81.0,81.16666666666666,93.16666666666667,104.49999999999999,100.66666666666667,69.5,60.0,70.0,55.0,125.0,105.0,90.0,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False
1028232624,GrogLord,1468,Slaking,Hippowdon,Amoonguss,Excadrill,Alakazam,Hydreigon,Slaking,32,win,Return,Hammer Arm,Earthquake,,Slack Off,Stealth Rock,Whirlwind,,Spore,Giga Drain,,,Earthquake,,,,Psychic,Focus Blast,,,Fire Blast,,,,104.83333333333333,107.83333333333333,80.5,93.0,76.16666666666667,80.49999999999999,150.0,160.0,100.0,95.0,65.0,100.0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1028242954,mauserisfat,1300,Tyranitar,Landorus-Therian,Heatran,Ferrothorn,Jellicent,Reuniclus,Ferrothorn,52,lose,,,,,,,,,,,,,,,,,,,,,,,,,94.0,98.0,97.0,99.0,98.66666666666667,56.5,74.0,94.0,131.0,54.0,116.0,20.0,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False
102874152,TheGrillmeister,1459,Scizor,Tyranitar,Heatran,Latios,Jirachi,Gliscor,Latios,24,lose,,,,,Ice Punch,,,,Overheat,,,,Surf,Draco Meteor,,,Iron Head,Thunder Wave,Wish,,Toxic,Substitute,Earthquake,Protect,86.0,106.5,103.5,92.50000000000001,95.16666666666667,84.66666666666667,80.0,90.0,80.0,130.0,110.0,110.0,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False
1028984738,Loominthreat,1321,Landorus-Therian,Tyranitar,Heatran,Rotom-Wash,Ferrothorn,Mew,Rotom-Wash,88,win,Earthquake,Stealth Rock,U-turn,Hidden Power,Superpower,Crunch,,,Lava Plume,Protect,Roar,,Hydro Pump,Volt Switch,Pain Split,,Protect,Spikes,Leech Seed,,Taunt,Psychic,Soft-Boiled,,84.0,104.66666666666667,107.33333333333333,98.16666666666667,101.5,72.5,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False
1029042246,Cozarooni,1297,Floatzel,Volcarona,Alakazam,Zoroark,Conkeldurr,Ferrothorn,Volcarona,20,win,,,,,,,,,,,,,,,,,Mach Punch,Drain Punch,Ice Punch,,,,,,77.33333333333333,92.33333333333334,75.16666666666667,97.33333333333333,80.16666666666667,84.16666666666667,85.0,60.0,65.0,135.0,105.0,100.0,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True
1029579200,EMP activated,1353,Politoed,Breloom,Tentacruel,Jirachi,Tornadus,Garchomp,Jirachi,26,lose,Hydro Pump,,,,Bulk Up,Spore,Facade,,,,,,Stealth Rock,U-turn,,,,,,,Earthquake,,,,86.16666666666667,103.33333333333334,80.83333333333334,89.16666666666666,90.83333333333334,92.16666666666667,100.0,100.0,100.0,100.0,100.0,100.0,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False
1029666284,Frexa ✘,1488,Amoonguss,Skarmory,Excadrill,Gastrodon,Tyranitar,Volcarona,Amoonguss,8,lose,Hidden Power,,,,,,,,,,,,Toxic,,,,,,,,Quiver Dance,,,,97.50000000000001,96.16666666666667,85.5,82.83333333333334,83.66666666666667,64.66666666666666,114.0,85.0,70.0,85.0,80.0,30.0,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False
1029671066,drogba in shenhua,1385,Politoed,Ferrothorn,Slowbro,Aerodactyl,Toxicroak,Gliscor,Politoed,22,lose,Ice Beam,,,,Stealth Rock,Gyro Ball,,,,,,,Double-Edge,,,,Substitute,Swords Dance,Sucker Punch,,Facade,,,,82.83333333333334,91.66666666666666,95.16666666666666,72.5,85.16666666666667,71.66666666666667,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False
1030811444,Gh0st of Perdition,1536,Mamoswine,Politoed,Gyarados,Starmie,Ferrothorn,Latios,Latios,19,win,Icicle Spear,Ice Shard,Superpower,,,,,,Waterfall,,,,,,,,Stealth Rock,Spikes,,,Draco Meteor,Trick,,,84.83333333333333,98.16666666666667,88.33333333333333,84.0,95.16666666666666,79.33333333333334,80.0,90.0,80.0,130.0,110.0,110.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
103175202,fatestay,1332,Tyranitar,Landorus-Therian,Stoutland,Rotom-Wash,Scizor,Celebi,Rotom-Wash,27,lose,,,,,Bulk Up,Substitute,Earthquake,Gravity,Pursuit,Return,,,,,,,,,,,Stealth Rock,U-turn,,,82.33333333333334,112.33333333333334,99.5,84.16666666666667,92.83333333333333,80.5,50.0,65.0,107.0,105.0,107.0,86.0,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False
1031759668,porrompompom,1488,Hippowdon,Forretress,Chansey,Jellicent,Quagsire,Xatu,Quagsire,22,lose,Earthquake,Slack Off,Whirlwind,,Pain Split,Spikes,Toxic,,Seismic Toss,,,,Night Shade,,,,Scald,,,,Stealth Rock,Toxic,,,115.49999999999999,71.16666666666667,81.33333333333334,68.0,79.5,54.50000000000001,95.0,85.0,85.0,65.0,65.0,35.0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1032978915,Conflict,1553,Landorus-Therian,Tyranitar,Heatran,Rotom-Wash,Ferrothorn,Mew,Mew,36,lose,Stealth Rock,Hidden Power,,,Pursuit,Superpower,,,Protect,Lava Plume,Toxic,,Volt Switch,,,,Protect,Spikes,,,Will-O-Wisp,Soft-Boiled,,,84.0,104.66666666666667,107.33333333333333,98.16666666666667,101.5,72.5,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False
1033000109,ReddishGold,1285,Azelf,Infernape,Gyarados,Latios,Keldeo-Resolute,Raikou,Infernape,16,win,Psyshock,Nasty Plot,,,Stealth Rock,,,,,,,,Thunder,Psyshock,,,Hidden Power,Icy Wind,Scald,,Calm Mind,Thunderbolt,,,84.5,100.16666666666667,77.5,110.5,90.16666666666667,106.16666666666667,76.0,104.0,71.0,104.0,71.0,108.0,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False
1033029476,CalamityGreed,1406,Politoed,Jirachi,Ferrothorn,Tentacruel,Latios,Thundurus-Therian,Ferrothorn,8,win,,,,,,,,,,,,,,,,,,,,,,,,,83.83333333333334,89.0,86.83333333333334,99.83333333333334,104.33333333333333,83.5,74.0,94.0,131.0,54.0,116.0,20.0,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False
1033539871,count kilimanjaro,1485,Politoed,Toxicroak,Ferrothorn,Tornadus,Keldeo,Garchomp,Ferrothorn,2,lose,,,,,,,,,Power Whip,,,,,,,,,,,,,,,,87.5,98.66666666666667,87.66666666666667,94.0,89.33333333333333,82.66666666666666,74.0,94.0,131.0,54.0,116.0,20.0,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False
1034044354,Orvandel,1357,Mamoswine,Spiritomb,Conkeldurr,Forretress,Vaporeon,Hydreigon,Mamoswine,10,lose,,,,,Will-O-Wisp,Pain Split,,,Drain Punch,,,,,,,,,,,,Dark Pulse,,,,93.66666666666666,103.66666666666666,95.5,85.33333333333333,79.66666666666667,60.5,110.0,130.0,80.0,70.0,60.0,80.0,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True
1034166254,DRAGONKING JASON,1419,Tyranitar,Landorus-Therian,Garchomp,Latios,Jirachi,Kingdra,Tyranitar,21,win,Pursuit,Crunch,,,Stealth Rock,Earthquake,U-turn,,,,,,Draco Meteor,Psyshock,,,,,,,Hydro Pump,Dragon Pulse,,,92.0,115.66666666666667,95.0,100.83333333333334,95.0,91.5,100.0,134.0,110.0,95.0,100.0,61.0,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False
1034189013,Throw Games,1316,Heatran,Hippowdon,Rotom-Wash,Latias,Mamoswine,Kyurem-Black,Hippowdon,27,win,Substitute,Stealth Rock,Earth Power,Fire Blast,,,,,Hydro Pump,Volt Switch,,,Dragon Pulse,,,,Ice Shard,Earthquake,,,Ice Beam,,,,94.0,107.83333333333334,100.16666666666667,100.5,94.16666666666667,82.49999999999999,108.0,112.0,118.0,68.0,72.0,47.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False
1034271545,STATS Xavi,1312,Hippowdon,Gastrodon-East,Skarmory,Excadrill,Jirachi,Sigilyph,Hippowdon,81,lose,,,,,,,,,,,,,,,,,,,,,,,,,94.33333333333334,94.66666666666669,94.33333333333333,75.50000000000001,78.16666666666666,73.5,108.0,112.0,118.0,68.0,72.0,47.0,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1035238219,plsbb,1316,Tyranitar,Rotom-Wash,Excadrill,Landorus-Therian,Alakazam,Ferrothorn,Landorus-Therian,17,win,,,,,,,,,,,,,,,,,,,,,,,,,79.66666666666666,103.83333333333333,90.49999999999999,90.66666666666667,92.16666666666667,77.66666666666666,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False
1035296059,Clawdia Chauchat,1467,Tyranitar,Landorus-Therian,Skarmory,Jirachi,Reuniclus,Latias,Reuniclus,27,lose,Superpower,Crunch,,,U-turn,,,,Spikes,Roost,,,Calm Mind,Thunder,,,Thunder Wave,Psychic,Trick,,Dragon Pulse,,,,90.66666666666666,100.66666666666666,100.83333333333333,95.83333333333333,94.16666666666667,77.0,110.0,65.0,75.0,125.0,85.0,30.0,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
1035535002,Winnie Xi Pooh,1377,Abomasnow,Ditto,Liepard,Gengar,Mew,Riolu,Ditto,37,lose,Focus Punch,,,,Stealth Rock,,,,,,,,Trick,,,,,,,,,,,,67.0,77.16666666666667,62.166666666666664,82.16666666666667,66.33333333333334,80.66666666666667,48.0,48.0,48.0,48.0,48.0,48.0,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
1035775814,smurfer,1342,Ninetales,Excadrill,Gliscor,Heatran,Starmie,Volcarona,Ninetales,24,lose,,,,,,,,,,,,,,,,,,,,,,,,,82.33333333333333,88.5,86.0,90.16666666666667,89.33333333333334,95.83333333333334,73.0,76.0,75.0,81.0,100.0,100.0,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False
1035870585,Wvwhwhwwhhw,1351,Ninetales,Arcanine,Breloom,Tentacruel,Gliscor,Ferrothorn,Ferrothorn,30,lose,Will-O-Wisp,Flamethrower,Substitute,,,,,,Leech Seed,Spore,,,Toxic,Rapid Spin,Protect,,Protect,,,,Stealth Rock,Spikes,Power Whip,,75.33333333333333,95.83333333333334,92.66666666666667,70.0,91.83333333333333,79.99999999999999,74.0,94.0,131.0,54.0,116.0,20.0,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False
1035915310,Fredfeuer11,1373,Politoed,Thundurus-Therian,Tentacruel,Tornadus,Ferrothorn,Scizor,Politoed,17,lose,Ice Beam,,,,,,,,Toxic,,,,Hurricane,,,,Stealth Rock,Leech Seed,Power Whip,,U-turn,,,,78.66666666666667,98.16666666666667,85.16666666666667,91.50000000000001,96.0,77.83333333333333,90.0,75.0,75.0,90.0,100.0,70.0,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False
1036014002,TheetumThoor,1443,Alakazam,Landorus-Therian,Scizor,Keldeo,Tyranitar,Garchomp,Keldeo,16,lose,Shadow Ball,Focus Blast,,,,,,,U-turn,Superpower,Bullet Punch,,Secret Sword,,,,,,,,Outrage,Substitute,Earthquake,,85.5,110.16666666666667,88.33333333333333,99.83333333333331,86.66666666666667,91.16666666666667,91.0,72.0,90.0,129.0,90.0,108.0,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False
103615591,HaxerAreBastards,1583,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Jellicent,21,lose,Close Combat,Hidden Power,,,Thunder Punch,Ice Punch,,,Flamethrower,Crunch,,,Hidden Power,Trick Room,Scald,,Trick Room,Explosion,,,,,,,93.0,98.66666666666666,89.5,90.5,90.33333333333334,56.166666666666664,100.0,60.0,70.0,85.0,105.0,60.0,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False
1036238036,Shoka,1663,Hippowdon,Ferrothorn,Jellicent,Latios,Heatran,Alakazam,Heatran,53,lose,Earthquake,Stealth Rock,,,Protect,Spikes,,,Recover,Will-O-Wisp,Scald,Taunt,Dragon Pulse,,,,Earth Power,Toxic,Fire Blast,,Psychic,Focus Blast,Encore,,84.66666666666667,82.66666666666667,91.66666666666667,100.33333333333334,99.0,72.33333333333334,91.0,90.0,106.0,130.0,106.0,77.0,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,True,False
1036344140,Newport10000s,1373,Politoed,Gyarados,Scizor,Garchomp,Jirachi,Forretress,Politoed,35,win,Focus Blast,,,,Bounce,Substitute,Dragon Dance,Waterfall,Pursuit,,,,,,,,,,,,Toxic Spikes,Volt Switch,Stealth Rock,Rapid Spin,89.66666666666667,108.33333333333334,98.16666666666666,74.16666666666667,87.5,76.33333333333334,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
103647682,ahobowithanoboe,1312,Espeon,Hydreigon,Dugtrio,Skarmory,Jellicent,Terrakion,Skarmory,28,win,,,,,,,,,,,,,,,,,,,,,,,,,74.66666666666667,86.5,83.33333333333334,83.66666666666667,86.66666666666666,94.33333333333333,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True
1036723235,le baiseur,1344,Thundurus-Therian,Landorus-Therian,Alakazam,Espeon,Starmie,Ferrothorn,Espeon,19,lose,,,,,,,,,,,,,,,,,,,,,,,,,70.33333333333333,89.00000000000001,80.16666666666666,111.50000000000001,90.16666666666667,92.83333333333333,65.0,65.0,60.0,130.0,95.0,110.0,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False
1036751249,yoloboy9000,1547,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Tyranitar,27,win,,,,,,,,,,,,,,,,,,,,,,,,,83.33333333333333,116.33333333333334,97.5,97.83333333333334,91.66666666666666,82.5,100.0,134.0,110.0,95.0,100.0,61.0,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False
1037758394,Melle2402,1466,Politoed,Ferrothorn,Tentacruel,Thundurus-Therian,Garchomp,Latios,Politoed,53,lose,Ice Beam,Hydro Pump,,,Stealth Rock,Spikes,,,Scald,Rapid Spin,Protect,,Focus Blast,Hidden Power,,,,,,,Dragon Pulse,Draco Meteor,,,85.16666666666667,94.0,85.99999999999999,96.5,101.83333333333333,83.83333333333333,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
1037936944,LornaDeezy,1407,Landorus-Therian,Sandslash,Tyranitar,Jellicent,Scizor,Roserade,Tyranitar,43,lose,U-turn,Hidden Power,,,Stone Edge,Earthquake,,,Pursuit,Fire Blast,Superpower,,,,,,U-turn,Roost,Swords Dance,,Sludge Bomb,,,,82.33333333333334,106.50000000000001,89.16666666666666,85.0,87.5,72.0,100.0,134.0,110.0,95.0,100.0,61.0,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False
1038894037,ill,1337,Terrakion,Politoed,Jirachi,Tornadus,Keldeo-Resolute,Latios,Terrakion,11,win,Rock Slide,,,,Ice Beam,,,,Calm Mind,Water Pulse,Thunder,,,,,,,,,,,,,,88.49999999999999,96.83333333333334,84.16666666666667,107.66666666666667,95.0,101.16666666666666,91.0,129.0,90.0,72.0,90.0,108.0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1039228620,VM_backup,1369,Porygon2,Tyranitar,Magnezone,Reuniclus,Skarmory,Starmie,Porygon2,35,lose,Recover,Toxic,Thunderbolt,,Pursuit,,,,Flash Cannon,,,,,,,,Spikes,Roost,,,Scald,Psyshock,,,81.66666666666666,84.0,102.5,99.16666666666667,87.5,66.0,85.0,80.0,90.0,105.0,95.0,60.0,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False
1039278739,Goootzinho,1421,Heatran,Roserade,Rotom-Wash,Keldeo,Latias,Alakazam,Rotom-Wash,21,lose,Stealth Rock,Lava Plume,,,Spikes,Rest,,,Hydro Pump,Will-O-Wisp,,,Hydro Pump,,,,Substitute,,,,Psychic,,,,71.16666666666667,71.16666666666667,82.16666666666667,122.33333333333333,103.83333333333334,98.5,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False
103930077,wintow333,1341,Politoed,Azelf,Starmie,Breloom,Scizor,Garchomp,Azelf,11,lose,Surf,,,,Stealth Rock,,,,,,,,Spore,Swords Dance,Mach Punch,,,,,,,,,,77.16666666666666,110.83333333333334,84.16666666666666,85.0,80.0,89.5,75.0,125.0,70.0,125.0,70.0,115.0,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
1040333068,Sad Anime Boy,1459,Tyranitar,Rotom-Wash,Alakazam,Ferrothorn,Landorus-Therian,Latios,Latios,26,lose,Pursuit,Stealth Rock,,,Volt Switch,,,,Psychic,Shadow Ball,,,Spikes,,,,,,,,Surf,,,,74.66666666666667,96.33333333333333,93.83333333333333,104.00000000000001,99.66666666666666,81.33333333333333,80.0,90.0,80.0,130.0,110.0,110.0,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False
1040464219,CroCoeur,1472,Politoed,Vaporeon,Celebi,Ferrothorn,Latios,Jirachi,Politoed,94,lose,Hydro Pump,Ice Beam,,,Roar,Scald,Rest,,Perish Song,Recover,Psychic,Giga Drain,Spikes,,,,Surf,Thunder,Draco Meteor,Psyshock,Substitute,Thunder,Water Pulse,,95.66666666666667,87.33333333333333,91.0,97.33333333333334,103.5,77.50000000000001,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False
1041025617,innininin,1533,Keldeo,Jirachi,Politoed,Landorus-Therian,Toxicroak,Latios,Keldeo,18,lose,Hydro Pump,Secret Sword,,,Iron Head,Stealth Rock,,,,,,,Swords Dance,U-turn,,,,,,,Thunder,,,,88.83333333333333,98.00000000000001,83.33333333333333,106.66666666666667,90.83333333333333,94.0,91.0,72.0,90.0,129.0,90.0,108.0,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
1041034316,IRLurker,1355,Azelf,Hydreigon,Metagross,Salamence,Jellicent,Tyranitar,Azelf,22,lose,Stealth Rock,Fire Blast,,,Fire Blast,,,,Bullet Punch,Hammer Arm,,,Earthquake,,,,Scald,Taunt,,,Pursuit,,,,90.33333333333334,115.66666666666666,91.66666666666666,105.83333333333333,89.16666666666667,84.0,75.0,125.0,70.0,125.0,70.0,115.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True
1041183485,Vitoran ♂,1365,Scizor,Magnezone,Landorus-Therian,Starmie,Dragonite,Garchomp,Garchomp,16,lose,Roost,Bullet Punch,Swords Dance,,Hidden Power,,,,,,,,Psyshock,,,,,,,,Earthquake,Stealth Rock,Swords Dance,,81.33333333333333,114.0,96.66666666666666,95.0,86.66666666666667,85.5,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1041236174,Ditto The Hoe,1316,Azelf,Garchomp,Breloom,Scizor,Dragonite,Salamence,Azelf,17,win,Explosion,Stealth Rock,,,Outrage,Substitute,Swords Dance,,Mach Punch,,,,Bullet Punch,Swords Dance,,,Dragon Dance,Outrage,,,Earthquake,,,,83.16666666666666,130.66666666666669,86.66666666666666,88.33333333333333,79.16666666666666,88.66666666666667,75.0,125.0,70.0,125.0,70.0,115.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
1041240726,MikeyTapsa,1362,Scizor,Heatran,Landorus-Therian,Espeon,Vaporeon,Lanturn,Landorus-Therian,6,lose,U-turn,,,,Earth Power,Lava Plume,,,U-turn,,,,Baton Pass,,,,,,,,,,,,95.0,92.16666666666667,79.00000000000001,101.0,88.66666666666667,79.16666666666667,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False
